iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
59,11933.305304527283,128,128,128,32768,4.5879833698272705,100.32079362869263,4.676645565778017,0.06378162211746162,0.1771170545835048,0.02366437461883828,4.845273073762655,0.03637997591273832,0.000177734375,2.6886320151388645,1.4723082823490823,0.0015424182674779795,7142.135739963168,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,1,30,175.06029106029106,68.75,0.0,0.0,31.25,20145593,1029925,19115668,290499,0.0,0.0,0.0,0.0,skipped
60,12032.320867300034,128,128,128,32768,4.649756908416748,94.31852746009827,4.579206019639969,0.06765264260571548,0.17438526428304613,0.025284034148666593,4.756668902933598,0.040627337934027175,0.00017734375,2.2530854688957334,0.47814878870188154,0.001525732786360677,7047.250134880185,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,0,29,182.71499324628545,84.375,0.0,0.0,15.625,20489429,1076349,19413080,295215,0.0,0.0,0.0,0.0,skipped
61,12125.120833396912,128,128,128,32768,4.544377088546753,88.2099711894989,4.511058636009693,0.07007156866943487,0.167433331545908,0.02142403024401224,4.696410842239857,0.04491977408356418,0.000176953125,2.405019324272871,1.1331181586186756,0.0015088566128504035,7210.669220779582,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,1,28,193.93842996408415,78.125,0.0,0.0,21.875,20805983,1121391,19684592,299605,0.0,0.0,0.0,0.0,skipped
62,12339.726178407669,128,128,128,32768,5.845716238021851,208.70693564414978,4.414996463805437,0.07495884473861537,0.17484954261453822,0.02499511779548273,4.5944099724292755,0.048364841956198924,0.00017656250000000002,2.001941118389368,0.41761847734033314,0.0014917973060499911,5605.472223723344,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,189.65379180405088,81.25,0.0,0.0,18.75,21141787,1169179,19972608,304633,0.0,0.0,0.0,0.0,skipped
63,12732.646924972534,128,128,128,32768,5.022988319396973,99.177490234375,4.338140927255154,0.07352190015660456,0.161559357016813,0.02615758079344043,4.521044995635748,0.04855135041769272,0.000176171875,2.1761644622310996,0.8490907155361493,0.0014745625070905447,6523.606649344929,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,1,31,179.25088809946715,81.25,0.0,0.0,18.75,21489445,1214800,20274645,309419,47.916666666666664,95.83333333333333,4.166666666666667,288.4875807762146,accept (auto)
64,12834.660541296005,128,128,128,32768,4.282837390899658,97.6866385936737,4.294437471777201,0.06774700881531934,0.14972662302898243,0.0231152624317812,4.478292889893055,0.054473494129001813,0.00017578125,1.757851468399167,0.32726423145582434,0.0014571599357088591,7651.002596929488,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,177.7894971072541,78.125,0.0,0.0,21.875,21837092,1260010,20577082,314102,0.0,0.0,0.0,0.0,skipped
65,12937.844319343567,128,128,128,32768,4.085224390029907,99.05624723434448,4.260920334607363,0.06393297849215554,0.1565993768745102,0.02539827415866028,4.453054763376713,0.0410859416655801,0.000175390625,1.7358514005318284,0.3227218207083927,0.0014395973867896304,8021.101626625731,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,5,27,171.88041666666666,68.75,0.0,0.0,31.25,22193765,1305087,20888678,319147,0.0,0.0,0.0,0.0,skipped
66,13045.029432535172,128,128,128,32768,4.2595930099487305,102.88034462928772,4.256240099668503,0.06384612717207333,0.12425197492120788,0.020275841346558812,4.464959938079119,0.04429131974545678,0.000175,2.4197057019919157,1.682892140974844,0.001421882726874001,7692.75372634589,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,0,32,168.6662693682956,62.5,0.0,0.0,37.5,22562504,1354320,21208184,324311,0.0,0.0,0.0,0.0,skipped
67,13141.57373380661,128,128,128,32768,4.126314163208008,92.37254524230957,4.205417715013027,0.061499612906601775,0.13624022470321506,0.01955391492075868,4.42615607008338,0.04800177816990631,0.00017460937500000001,2.4221196360886097,1.8560917995929314,0.0014040238906360169,7941.227619596584,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,176.01705565529622,78.125,0.0,0.0,21.875,22905948,1396317,21509631,328926,0.0,0.0,0.0,0.0,skipped
68,13248.076553821564,128,128,128,32768,4.031654119491577,102.42865705490112,4.172151707112789,0.05908015068461562,0.13227464712690562,0.01830769234272822,4.398153629153967,0.04763833099874985,0.00017421875,1.756856589578092,0.5129147372849517,0.0013860288773285588,8127.681350832819,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,4,28,167.02387584560287,62.5,0.0,0.0,37.5,23276477,1440541,21835936,333998,0.0,0.0,0.0,0.0,skipped
69,13350.27307677269,128,128,128,32768,4.134749174118042,98.02137780189514,4.1182404812425375,0.059966719264606574,0.14650134707335383,0.024039181602242207,4.338123340159655,0.04300967235078327,0.00017382812500000002,1.709730583243072,0.32589500618406897,0.0013679057472003532,7925.02727979613,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,165.97549407114624,65.625,0.0,0.0,34.375,23646552,1483943,22162609,338899,0.0,0.0,0.0,0.0,skipped
70,13735.118751764297,128,128,128,32768,4.0987489223480225,102.45657634735107,4.105104357004166,0.0615246669540871,0.14623682387173176,0.024684223474406124,4.320132412016392,0.04070838860545956,0.0001734375,1.7182022528722882,0.2899134103831597,0.0013496626178856601,7994.634611877718,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,163.36443932411674,65.625,0.0,0.0,34.375,24022245,1530419,22491826,344199,50.0,100.0,0.0,278.0972225666046,accept (auto)
71,13847.463851928711,128,128,128,32768,4.257812738418579,102.35887050628662,4.087999001145363,0.05522515706604186,0.15740358730545267,0.027384811321794888,4.302306707948446,0.04049557826968877,0.000173046875,1.8005038117989898,0.35200362711599076,0.0013313076607682584,7695.970211261702,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,3,26,163.71100038328862,65.625,0.0,0.0,34.375,24398267,1581382,22816885,349552,0.0,0.0,0.0,0.0,skipped
72,13956.21492600441,128,128,128,32768,4.075555086135864,104.635333776474,4.068588761612773,0.05352854122781818,0.16678357950877398,0.029847130650523614,4.278653137385845,0.03871972917598565,0.00017265625,1.813869722187519,0.36838948363777835,0.0013128490973213524,8040.131787561768,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,3,25,158.86469953220583,59.375,0.0,0.0,40.625,24789009,1632338,23156671,355097,0.0,0.0,0.0,0.0,skipped
73,14057.384237527847,128,128,128,32768,4.064557313919067,97.0630989074707,4.0428964123129845,0.051398094510385905,0.1569470408721827,0.02153939048656694,4.256199579685926,0.0377026010419291,0.000172265625,1.7786163100972772,0.39617166781846685,0.0012942951954250477,8061.886564567821,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,2,26,162.40023612750886,62.5,0.0,0.0,37.5,25155770,1679515,23476255,360199,0.0,0.0,0.0,0.0,skipped
74,14166.234169006348,128,128,128,32768,4.083250999450684,104.72507834434509,4.032406432554126,0.05097194446305097,0.15053841710323468,0.022246294616824883,4.248640727251768,0.03812575144674508,0.00017187500000000002,1.7562641892582178,0.37302197570892554,0.0012756542656630365,8024.978137373444,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,155.29061946902655,40.625,0.0,0.0,59.375,25544295,1728067,23816228,365762,0.0,0.0,0.0,0.0,skipped
75,14269.419671535492,128,128,128,32768,4.3937599658966064,98.7478199005127,4.011767262592912,0.047367173321163955,0.15257183439098299,0.025551018512728285,4.2237958535552025,0.03889591611735055,0.000171484375,1.704662729986012,0.4716597798357278,0.0012569346576001565,7457.849371458153,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,3,26,165.06112664802237,68.75,0.0,0.0,31.25,25908943,1776628,24132315,370853,0.0,0.0,0.0,0.0,skipped
76,14378.633288860321,128,128,128,32768,4.109617710113525,105.05637311935425,3.9887033496052027,0.04546607829684799,0.1547438369016163,0.027387305639276507,4.2045083828270435,0.03835201890695507,0.00017109375000000002,1.7918004337698221,0.40005882955664457,0.0012381447560424921,7973.491042575541,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,161.71620111731843,68.75,0.0,0.0,31.25,26291939,1827909,24464030,376346,0.0,0.0,0.0,0.0,skipped
77,14767.953520536423,128,128,128,32768,3.9710569381713867,104.21575212478638,3.9578458964824677,0.04766693561054057,0.14762047718977556,0.024373200134968066,4.170714136213064,0.03969019687297952,0.000170703125,1.7180904252454638,0.34995352625489706,0.0012192929772816851,8251.707419508617,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,160.13240673006584,56.25,0.0,0.0,43.75,26679122,1877214,24801908,381843,50.0,100.0,0.0,280.9470522403717,accept (auto)
78,14873.630653619766,128,128,128,32768,4.058551549911499,101.57647275924683,3.9444896150380373,0.04612343213972091,0.17253124644048512,0.027307547355832455,4.160049296915531,0.036701709301312314,0.0001703125,2.244194542057812,1.458199476289553,0.0012003877653251477,8073.816384250322,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,6,24,163.9704280155642,62.5,0.0,0.0,37.5,27054070,1924687,25129383,387082,0.0,0.0,0.0,0.0,skipped
79,14980.455333709717,128,128,128,32768,4.322127819061279,102.4604721069336,3.908078232780099,0.03991134527618292,0.18141520424978808,0.027119873967305166,4.122963510453701,0.03736014112651384,0.00016992187500000002,2.3693578531965613,1.603665790227211,0.0011814375881138586,7581.450936154143,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,3,25,162.07506601282535,62.5,0.0,0.0,37.5,27434138,1975462,25458676,392367,0.0,0.0,0.0,0.0,skipped
80,15084.963359117508,128,128,128,32768,4.033226490020752,100.43413996696472,3.889078939333558,0.054000037954708306,0.17880167940165848,0.02987028740885009,4.093568488955498,0.03820269321158894,0.00016953125,2.528324818238616,1.212943114539096,0.0011624509337294397,8124.5127396332755,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,6,24,166.77764423076923,59.375,0.0,0.0,40.625,27801159,2027793,25773366,397676,0.0,0.0,0.0,0.0,skipped
81,15194.83992767334,128,128,128,32768,4.173339128494263,105.66033625602722,3.851383402943611,0.0442394494592942,0.16782217426225543,0.02758519676962592,4.057967707514763,0.03866626081107525,0.00016914062500000002,2.3299972685053945,0.9227145742577256,0.0011434363065922104,7851.746285431318,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,164.4182316118936,62.5,0.0,0.0,37.5,28171610,2080363,26091247,403290,0.0,0.0,0.0,0.0,skipped
82,15295.833644151688,128,128,128,32768,4.02248477935791,96.93178963661194,3.8114167768508196,0.046168601404720164,0.16699126397725195,0.025361631052890674,4.024055894464254,0.03939553291760659,0.00016875,2.4846917260438204,0.7119484991669409,0.001124402223651925,8146.208574400273,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,168.1184263348053,78.125,0.0,0.0,21.875,28540045,2133589,26406456,408384,0.0,0.0,0.0,0.0,skipped
83,15398.469591379166,128,128,128,32768,4.371060848236084,98.21428179740906,3.7783151995390654,0.04138823217655136,0.15296360792126507,0.020179785246290643,3.987500797957182,0.03864965120125207,0.000168359375,2.6179135758429766,1.369059191724735,0.0011053572105728978,7496.578322222015,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,171.45691467002942,75.0,0.0,0.0,25.0,28897266,2185355,26711911,413185,0.0,0.0,0.0,0.0,skipped
84,15785.37818312645,128,128,128,32768,4.071977376937866,100.6466178894043,3.7400880213826895,0.03893249427538693,0.1415920194122009,0.021731692393728925,3.954443911090493,0.03785321960103072,0.00016796875000000001,2.7068376960232854,1.4169565791933112,0.0010863097979152228,8047.1959853179715,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,170.21836734693878,75.0,0.0,0.0,25.0,29261940,2237283,27024657,418254,50.0,100.0,0.0,282.010671377182,accept (auto)
85,15894.045655965805,128,128,128,32768,4.1137285232543945,100.08908605575562,3.7232619170099497,0.0437856499282652,0.12454432796221226,0.01553494945456142,3.926433563232422,0.03678953472910077,0.000167578125,3.066158981062472,2.5120570611216495,0.0010672685173138032,7965.523202313079,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,1,31,168.1460142067877,68.75,0.0,0.0,31.25,29633871,2293301,27340570,423554,0.0,0.0,0.0,0.0,skipped
86,15997.634899139404,128,128,128,32768,4.069333076477051,99.4767496585846,3.7015461921691895,0.04464930431783922,0.11550243344390765,0.01845637745967064,3.904009187594056,0.040879456265350854,0.00016718750000000002,2.224989320151508,0.6663190713064374,0.0010482418976568986,8052.425147849604,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,166.06372165754496,62.5,0.0,0.0,37.5,30005570,2349429,27656141,428920,0.0,0.0,0.0,0.0,skipped
87,16092.205489397049,128,128,128,32768,4.278500556945801,90.25033617019653,3.679151190444827,0.04185109097307491,0.10355142067419365,0.015121412890591645,3.877169916406274,0.038923871954536005,0.000166796875,2.075559975579381,1.2264387004396489,0.0010292384612659003,7658.7579138686315,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,2,30,175.660777385159,81.25,0.0,0.0,18.75,30350035,2402442,27947593,433833,0.0,0.0,0.0,0.0,skipped
88,16191.594260454178,128,128,128,32768,4.223012447357178,95.12512397766113,3.657022016122937,0.046865829750471696,0.10678945726249367,0.01699474684906537,3.8461303617805243,0.03571420520420435,0.00016640625,2.1077449144795537,1.5105055418264455,0.0010102667200780526,7759.389868837988,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,172.94792104157918,75.0,0.0,0.0,25.0,30706813,2456211,28250602,438871,0.0,0.0,0.0,0.0,skipped
89,16291.693592071533,128,128,128,32768,4.211424827575684,95.84491467475891,3.6279912814497948,0.03935612466830211,0.11197546048788354,0.019438319965559187,3.81530143879354,0.033852297243479997,0.000166015625,2.196697521954775,1.3641997874805911,0.0009913351718338205,7780.7396170153115,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,4,27,174.13028472821398,78.125,0.0,0.0,21.875,31056415,2511171,28545244,444018,0.0,0.0,0.0,0.0,skipped
90,16395.85205411911,128,128,128,32768,4.504566669464111,99.61402535438538,3.6119991932064295,0.04477107490074871,0.1130853794165887,0.01939663129504646,3.790575470775366,0.036638715212682756,0.000165625,2.201582740060985,1.189124495597941,0.0009724522962706181,7274.395608822961,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,2,28,167.1751567398119,62.5,0.0,0.0,37.5,31427962,2568819,28859143,449507,0.0,0.0,0.0,0.0,skipped
91,16759.359179735184,128,128,128,32768,4.039788246154785,89.50754904747009,3.584398364648223,0.0382791785988924,0.11884977581212297,0.02109553056254157,3.765996089205146,0.03219972273376574,0.00016523437500000002,1.8090711021795869,0.5588379249015183,0.0009536265513246047,8111.316238218613,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,3,26,182.16627078384798,81.25,0.0,0.0,18.75,31760279,2622415,29137864,454216,47.916666666666664,95.83333333333333,4.166666666666667,269.7396960258484,accept (auto)
92,16856.062017202377,128,128,128,32768,4.526246786117554,92.13584065437317,3.5488614048808813,0.040599274435637135,0.11123826273251325,0.017013300652079826,3.7267009261995554,0.033253275278549384,0.00016484375,2.103240446187556,0.805540912878338,0.0009348663693422376,7239.552226914073,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,179.9027962716378,90.625,0.0,0.0,9.375,32109427,2680263,29429164,459032,0.0,0.0,0.0,0.0,skipped
93,16952.911584854126,128,128,128,32768,4.023681879043579,92.77966642379761,3.5292695090174675,0.038921038168456226,0.12048100918764248,0.020263261911604047,3.7016574796289206,0.03740382465222181,0.000164453125,2.4770699171349406,1.9763781643707568,0.0009161801533032954,8143.7849673615065,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,179.84819064430715,87.5,0.0,0.0,12.5,32460224,2736346,29723878,463766,0.0,0.0,0.0,0.0,skipped
94,17054.746901988983,128,128,128,32768,4.128140449523926,97.66737484931946,3.527404323220253,0.037664777887666,0.12304729217430577,0.018545704895832855,3.7020147759467363,0.032309344083055754,0.0001640625,2.6061412086710334,1.7396204054835287,0.0008975762730570501,7937.714426305176,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,0,28,173.35425101214574,71.875,0.0,0.0,28.125,32826770,2795952,30030818,468890,0.0,0.0,0.0,0.0,skipped
95,17157.548154592514,128,128,128,32768,3.99908185005188,98.75853419303894,3.5129017997533083,0.04054836522067473,0.1121940680895932,0.01947168476092562,3.691528256982565,0.03812738210712318,0.000163671875,2.085981129668653,1.1479649812167232,0.0008790630615732808,8193.8808028085,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,1,30,170.46901960784314,81.25,0.0,0.0,18.75,33199147,2857355,30341792,474172,0.0,0.0,0.0,0.0,skipped
96,17248.141740322113,128,128,128,32768,4.151094913482666,86.40026497840881,3.490264542400837,0.04177893046298301,0.11169500293908641,0.020303713137329815,3.666398311033845,0.03774698406230024,0.00016328125000000001,1.9669813206419349,0.7035160595231407,0.0008606488112098056,7893.820951568765,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,2,28,181.950864422202,84.375,0.0,0.0,15.625,33542015,2915434,30626581,478997,0.0,0.0,0.0,0.0,skipped
97,17346.00993990898,128,128,128,32768,4.304694175720215,93.52244448661804,3.479445915669203,0.040240524915324066,0.10166989982826635,0.01716365200534156,3.6585869435220957,0.03208020912636495,0.000162890625,1.7745353821665049,0.8520758769339306,0.0008423417699982044,7612.155164197608,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,176.04831320283216,81.25,0.0,0.0,18.75,33903245,2974880,30928365,484130,0.0,0.0,0.0,0.0,skipped
98,17736.25200152397,128,128,128,32768,4.305730104446411,91.68268537521362,3.4471394065767527,0.03566755332913253,0.09454337696661241,0.015898218733806993,3.6156831476837397,0.03661078405859428,0.0001625,1.6931348638609052,0.41350213007349457,0.0008241501379493971,7610.323732590989,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,1,31,179.54115586690017,87.5,0.0,0.0,12.5,34254014,3033475,31220539,489149,50.0,100.0,0.0,294.0750906467438,accept (auto)
99,17837.523907661438,128,128,128,32768,4.066166877746582,92.25965738296509,3.433522352948785,0.03605824074912989,0.0948695465340279,0.015368627346392532,3.605515906587243,0.03515552841515745,0.000162109375,2.083549282513559,1.3754387978905518,0.0008060820633807279,8058.695322942478,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,173.8381190178943,75.0,0.0,0.0,25.0,34613201,3092841,31520360,494245,0.0,0.0,0.0,0.0,skipped
100,17936.558055639267,128,128,128,32768,4.1457812786102295,94.84807968139648,3.4286098517477512,0.036994047288876314,0.10236409382196143,0.017261954936459697,3.5987203400582075,0.03577426501620085,0.00016171875000000002,1.8685945682227612,0.8109480377397553,0.0007881456392662088,7903.9384371441465,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,178.6952861952862,90.625,0.0,0.0,9.375,34972640,3153113,31819527,499304,0.0,0.0,0.0,0.0,skipped
101,18034.01106238365,128,128,128,32768,4.057812690734863,93.35553812980652,3.412456400692463,0.03610832562413795,0.09945436590351164,0.016441923650254386,3.5779894553124905,0.03280579579582202,0.000161328125,1.7968424167484045,0.684642474947509,0.0007703488996115479,8075.286489891126,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,3,29,178.92167101827675,78.125,0.0,0.0,21.875,35323418,3213315,32110103,504437,0.0,0.0,0.0,0.0,skipped
102,18126.9731092453,128,128,128,32768,4.545719385147095,88.37545442581177,3.4153193701058626,0.04191450698193343,0.10212832211982459,0.0585669216699663,3.580677468329668,0.033654346212484115,0.0001609375,1.8230939665809274,1.3347915229979797,0.0007526998158555922,7208.539996346401,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,176.60607338675663,81.25,0.0,0.0,18.75,35679248,3276010,32403238,509379,0.0,0.0,0.0,0.0,skipped
103,18215.206802368164,128,128,128,32768,4.721906661987305,83.46992516517639,3.3939152099192142,0.04236062610372388,0.10129993717418984,0.0172847566070055,3.5675145387649536,0.039327547454684204,0.000160546875,1.7606993913650513,0.7010012798713954,0.0007352062932997964,6939.5696157638495,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,185.24953874538744,87.5,0.0,0.0,12.5,36015269,3330309,32684960,513710,0.0,0.0,0.0,0.0,skipped
104,18304.670395612717,128,128,128,32768,4.31581449508667,85.1086175441742,3.3853111751377583,0.03635314243449118,0.11536716384580359,0.01818045062349241,3.5494250059127808,0.035414602571201624,0.00016015625,1.8340045157819986,0.5244979633041595,0.0007178761675673129,7592.541347016806,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,5,25,186.83692166743015,87.5,0.0,0.0,12.5,36357405,3385568,32971837,518274,0.0,0.0,0.0,0.0,skipped
105,18664.75194621086,128,128,128,32768,4.189462423324585,91.78827428817749,3.375404382124543,0.039245010856930565,0.11361294990638271,0.023535185431757876,3.541946494951844,0.03413912977060937,0.00015976562500000002,2.007936595007777,1.4108539785734955,0.0007007172010932946,7821.528561174363,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,1,27,184.1689189189189,81.25,0.0,0.0,18.75,36702694,3444520,33258174,523425,45.833333333333336,91.66666666666667,8.333333333333334,263.9196228981018,accept (auto)
106,18762.27876996994,128,128,128,32768,4.172076463699341,93.31461191177368,3.361233638599515,0.04295790289320273,0.11328700365265831,0.01694515953286766,3.5251357965171337,0.03980353119775599,0.000159375,1.7223954228684306,0.542110772250113,0.000683737079647977,7854.122589820639,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,2,28,181.77375762859634,84.375,0.0,0.0,15.625,37053046,3502332,33550714,528734,0.0,0.0,0.0,0.0,skipped
107,18857.242694616318,128,128,128,32768,4.229454755783081,90.69004416465759,3.357662020251155,0.041173944326604185,0.10927154612727463,0.01600355225150782,3.524302404373884,0.039844457973886006,0.000158984375,1.8183281226083636,0.5287411945412922,0.000666943408894102,7747.5707607925515,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,183.0004492362983,87.5,0.0,0.0,12.5,37395097,3560517,33834580,533887,0.0,0.0,0.0,0.0,skipped
108,18952.01943254471,128,128,128,32768,3.912771701812744,90.82498908042908,3.3364133425056934,0.03656049034432823,0.11811048723757267,0.017993954795783706,3.4928406309336424,0.035227536547926694,0.00015859375000000002,2.2367924144491553,1.3061981089334997,0.0006503437109802229,8374.626095567739,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,189.22388758782202,90.625,0.0,0.0,9.375,37734702,3616562,34118140,538883,0.0,0.0,0.0,0.0,skipped
109,19045.71802353859,128,128,128,32768,4.0132269859313965,89.6388909816742,3.330274721607566,0.042524540546169005,0.12351467146072537,0.02044621465199393,3.4885317236185074,0.03528272721717473,0.000158203125,1.9972686637192965,0.7286764845039884,0.0006339454211714146,8165.000413599867,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,2,25,187.77007648183556,84.375,0.0,0.0,15.625,38063355,3672916,34390439,543983,0.0,0.0,0.0,0.0,skipped
110,19147.283831119537,128,128,128,32768,3.965076446533203,97.56096649169922,3.324859354645014,0.04716891810713077,0.11111543839797378,0.017543658948753132,3.4826041404157877,0.034267897179763716,0.00015781250000000002,1.8285421198233962,0.553776028228345,0.0006177558845189028,8264.153400787554,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,0,30,182.4272921108742,87.5,0.0,0.0,12.5,38418332,3731020,34687312,549603,0.0,0.0,0.0,0.0,skipped
111,19250.173748016357,128,128,128,32768,4.128911018371582,98.7185127735138,3.323456758633256,0.04168729332423018,0.12854168034391478,0.02085474518671491,3.4856783598661423,0.037461362392149505,0.000157421875,2.112447675317526,0.9895193264667125,0.0006017823525701004,7936.2330295322045,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,2,25,182.3826009764758,84.375,0.0,0.0,15.625,38762869,3788178,34974691,555068,0.0,0.0,0.0,0.0,skipped
112,19623.279802322388,128,128,128,32768,3.766390323638916,94.27415227890015,3.3120816070586443,0.041472819782684626,0.11147351691033691,0.01643650721008058,3.469515595585108,0.036178830518304714,0.00015703125,2.237123972736299,0.9926547150278586,0.0005860319801205248,8700.107313450466,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,0,29,186.40435176790572,84.375,0.0,0.0,15.625,39106601,3846993,35259608,560389,50.0,100.0,0.0,274.874272108078,accept (auto)
113,19724.170388936996,128,128,128,32768,4.052188873291016,92.48452425003052,3.307104416191578,0.037897711927058396,0.10647541010985151,0.017573868475207716,3.4611279349774122,0.036872628510448216,0.00015664062500000001,3.0363448662683368,3.394641459322361,0.0005705118220090526,8086.4937505707185,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,187.59379407616362,81.25,0.0,0.0,18.75,39442585,3903854,35538731,565442,0.0,0.0,0.0,0.0,skipped
114,19818.772592782974,128,128,128,32768,3.8109261989593506,90.7522976398468,3.3114543948322535,0.0453815904991488,0.0963677465042565,0.017165082160291473,3.4630584232509136,0.034109597043949946,0.00015625,1.7584183998405933,0.497275648736631,0.0005552288299579492,8598.43468208541,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,1,30,188.95437616387338,87.5,0.0,0.0,12.5,39782097,3961694,35820403,570571,0.0,0.0,0.0,0.0,skipped
115,19919.155356168747,128,128,128,32768,3.982917547225952,96.36113142967224,3.3080576732754707,0.04333148344312158,0.10751369944773614,0.016932442354588517,3.459756951779127,0.036224913608283046,0.00015585937500000002,1.9461037795990705,0.7032352327224253,0.0005401898494590795,8227.134910895273,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,177.35131744040152,68.75,0.0,0.0,31.25,40138714,4023650,36115064,576040,0.0,0.0,0.0,0.0,skipped
116,20023.202107191086,128,128,128,32768,4.149728059768677,99.85767912864685,3.299602685496211,0.039553320720035444,0.12585327855776995,0.01930014462840364,3.44682970456779,0.03884249910337809,0.00015546875,2.123775434680283,0.9478425671487385,0.0005254016167077072,7896.421049293198,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,7,23,178.17247167436005,87.5,0.0,0.0,12.5,40493912,4080177,36413735,581653,0.0,0.0,0.0,0.0,skipped
117,20124.827963590622,128,128,128,32768,4.012145519256592,97.57450747489929,3.3094336204230785,0.04074520346786318,0.13230888493126258,0.025350823335496448,3.4582534059882164,0.03782428732181085,0.000155078125,2.0349669624119997,1.1335194551595993,0.0005108707555852478,8167.201274910777,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,178.69731318219982,81.25,0.0,0.0,18.75,40851973,4137255,36714718,587151,0.0,0.0,0.0,0.0,skipped
