iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
58,12653.19567155838,128,128,128,32768,5.721803665161133,130.90708541870117,4.517499130219221,0.06351749353361286,0.8426004922948778,0.03407031639094746,4.663544200360775,0.02243527124462062,0.000178125,11.204858660697937,1.819680602450231,0.0016901850551650692,5726.865498639442,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,1,57,112.58786031042129,95.3125,0.0,0.0,4.6875,19629819,752015,18877804,414994,0.0,0.0,0.0,0.0,skipped
59,12769.163572311401,128,128,128,32768,4.938250303268433,110.96655893325806,4.472299989312887,0.07147615064906725,0.8153475201688707,0.03871590495182773,4.611652418971062,0.023452788421207224,0.000177734375,11.63501737266779,2.1429944716690814,0.0016782158191505038,6635.548623023858,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,117.16330063473745,96.875,0.0,0.0,3.125,19927287,782043,19145244,420664,0.0,0.0,0.0,0.0,skipped
60,12874.868757724762,128,128,128,32768,5.2224812507629395,100.42988657951355,4.3883285112679005,0.07676269428590002,0.7881876206956804,0.03881018989724049,4.538627594709396,0.0228816176365641,0.00017734375,11.796383924782276,2.610926276910097,0.0016660698398524494,6274.412185819337,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,1,59,121.09520846297448,96.875,0.0,0.0,3.125,20213970,813429,19400541,425680,0.0,0.0,0.0,0.0,skipped
61,12979.405805826187,128,128,128,32768,5.338074207305908,99.1319305896759,4.298518288880587,0.07781123259713957,0.7309391759335995,0.040867483840846514,4.445688646286726,0.02802532842172681,0.000176953125,13.387289680540562,4.712970152364297,0.0016537508299335343,6138.543363663316,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,4,60,125.84154929577464,100.0,0.0,0.0,0.0,20495450,845750,19649700,430618,0.0,0.0,0.0,0.0,skipped
62,13087.751689910889,128,128,128,32768,4.731239557266235,103.56537079811096,4.242520775645971,0.07322195989079675,0.6571926758624613,0.04791823350206943,4.4075977653265,0.03244042290934257,0.00017656250000000002,15.736977957189083,6.710371979512444,0.0016412625549466712,6925.880544280393,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,1,59,123.83338592615968,100.0,0.0,0.0,0.0,20779535,877482,19902053,435946,0.0,0.0,0.0,0.0,skipped
63,13566.806497097015,128,128,128,32768,4.40039849281311,107.22400498390198,4.23201996460557,0.07974158682179579,0.6082989438436925,0.050627672046267704,4.372924238443375,0.027233394935387827,0.000176171875,20.364343766123056,10.265572729306516,0.0016286088321840432,7446.598314565801,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,118.81758115484057,92.1875,0.0,0.0,7.8125,21078231,910357,20167874,441217,45.833333333333336,83.33333333333333,16.666666666666668,367.19415807724,accept (auto)
64,13680.420262336731,128,128,128,32768,5.04034686088562,108.52241849899292,4.282917633652687,0.07932716578479901,0.5582713095936924,0.04193528850868711,4.403552483767271,0.02723022705188586,0.00017578125,27.299775019288063,9.99608983592152,0.0016157935295102695,6501.1398827108615,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,0,62,120.56534954407294,92.1875,0.0,0.0,7.8125,21367985,944385,20423600,446637,0.0,0.0,0.0,0.0,skipped
65,13787.852840185165,128,128,128,32768,4.846426248550415,102.52083778381348,4.248464502394199,0.07307078303555134,0.5306455777026713,0.028899619323356596,4.388208527117968,0.02372768711920186,0.000175390625,33.327960312366486,8.449475366433969,0.0016028205641801167,6761.270742498359,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,126.5272667542707,100.0,0.0,0.0,0.0,21647558,978214,20669344,451656,0.0,0.0,0.0,0.0,skipped
66,13897.850253105164,128,128,128,32768,4.882591485977173,105.06272959709167,4.23867741599679,0.06627791159142235,0.5200663751456887,0.0338124706124605,4.383947987109423,0.022707824940327023,0.000175,33.73873455822468,8.5034191317799,0.0015896939016411102,6711.190173109886,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,117.61736526946108,96.875,0.0,0.0,3.125,21940064,1013559,20926505,457000,0.0,0.0,0.0,0.0,skipped
67,14010.203216791153,128,128,128,32768,4.828483581542969,107.47114610671997,4.237833172082901,0.07004930548252225,0.4960170250851661,0.04739746428590521,4.376083064824343,0.025362329193383184,0.00017460937500000001,35.99455514922738,12.690505538311204,0.0015764175543214144,6786.395655409644,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,5,58,114.41961461029624,96.875,0.0,0.0,3.125,22238232,1048879,21189353,462376,0.0,0.0,0.0,0.0,skipped
68,14119.08903169632,128,128,128,32768,5.04198145866394,103.77929425239563,4.223230306059122,0.07422215733355281,0.4617064653430134,0.04771673512877186,4.362757638096809,0.026832748247071884,0.00017421875,40.16235864907503,13.239489926058214,0.0015629955804033558,6499.032229420989,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,121.77186430127607,100.0,0.0,0.0,0.0,22527448,1086109,21441339,467697,0.0,0.0,0.0,0.0,skipped
69,14229.475497722626,128,128,128,32768,5.047485828399658,105.27302956581116,4.199310943484306,0.07091888991528035,0.4561502516735345,0.03422689293864493,4.342139266431332,0.023297258010561636,0.00017382812500000002,43.01057022809982,9.679636630562213,0.001549432082582957,6491.94492347675,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,121.25728611720464,98.4375,0.0,0.0,1.5625,22812656,1122986,21689670,472977,0.0,0.0,0.0,0.0,skipped
70,14738.588140249252,128,128,128,32768,5.155114412307739,109.60043239593506,4.153565216809511,0.07311492316707116,0.43543301173485816,0.0389418861119175,4.295250874012709,0.027359429788063723,0.0001734375,46.36326904594898,11.302316692954005,0.0015357312068158646,6356.405964873838,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,117.72834067547724,95.3125,0.0,0.0,4.6875,23109916,1161072,21948844,478417,45.833333333333336,91.66666666666667,8.333333333333334,394.0920922756195,accept (auto)
71,14852.419746875763,128,128,128,32768,4.944766521453857,102.37845182418823,4.16643669269979,0.07207480183815095,0.4169250759296119,0.03286193115175999,4.288475371897221,0.027476337461285708,0.000173046875,48.841563537716866,10.205688471871804,0.0015218971410500544,6626.804290522006,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,0,63,120.99570946981305,96.875,0.0,0.0,3.125,23400219,1198340,22201879,483651,0.0,0.0,0.0,0.0,skipped
72,14961.760196447372,128,128,128,32768,5.070123910903931,104.21102142333984,4.149169351905584,0.07880510428053764,0.4048109243158251,0.027212088087206338,4.282522290945053,0.025125114951244486,0.00017265625,52.20504328608513,9.97238589857348,0.001507934113945703,6462.958415972507,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,118.99380996595481,98.4375,0.0,0.0,1.5625,23689296,1235830,22453466,489032,0.0,0.0,0.0,0.0,skipped
73,15070.776568174362,128,128,128,32768,5.342234373092651,103.61348128318787,4.132579093798995,0.06632572960271954,0.3965419651940465,0.02619948749243399,4.2716441079974174,0.03007135511197683,0.000172265625,54.3508417904377,9.056968510526817,0.0014938463935826097,6133.763087041501,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,120.18026565464896,98.4375,0.0,0.0,1.5625,23973559,1273404,22700155,494375,0.0,0.0,0.0,0.0,skipped
74,15180.337503433228,128,128,128,32768,4.816964626312256,104.69370889663696,4.112948561087251,0.07293091857603912,0.3798768906854093,0.028358563256421446,4.24900122359395,0.02614277196178701,0.00017187500000000002,57.98169967532158,8.117606326311503,0.0014796382861555753,6802.624171455944,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,120.15308720560152,96.875,0.0,0.0,3.125,24255485,1314169,22941316,499664,0.0,0.0,0.0,0.0,skipped
75,15290.250427246094,128,128,128,32768,5.082561016082764,104.76504969596863,4.139939270913601,0.0724470770200728,0.3567962013185024,0.025197543178655774,4.261809963732958,0.025913411043456496,0.000171484375,55.84062123298645,9.036580281695077,0.001465314134658125,6447.143457070582,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,0,64,115.23333333333333,95.3125,0.0,0.0,4.6875,24547825,1354096,23193729,505195,0.0,0.0,0.0,0.0,skipped
76,15393.744879961014,128,128,128,32768,5.170639276504517,98.27015924453735,4.147995887324214,0.0663762596750116,0.3531286830548197,0.02381746290558312,4.261416926980019,0.022949701391852928,0.00017109375000000002,59.56932857632637,9.187709582525882,0.001450878317554986,6337.320831661651,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,0,63,118.48792116973935,98.4375,0.0,0.0,1.5625,24834052,1394970,23439082,510264,0.0,0.0,0.0,0.0,skipped
77,15797.5603017807,128,128,128,32768,4.577650308609009,101.1530191898346,4.122378880158067,0.06828117928939308,0.34215661231428385,0.026190471902505594,4.26146686822176,0.021470951691948827,0.000170703125,62.263308972120285,7.913814875521308,0.001436335247443722,7158.2575755894895,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,117.65723172628304,96.875,0.0,0.0,3.125,25121334,1439079,23682255,515326,52.083333333333336,95.83333333333333,4.166666666666667,297.824018239975,accept (auto)
78,15893.720198392868,128,128,128,32768,4.815697908401489,91.29713320732117,4.087777249515057,0.075129299955754,0.32827815623022616,0.025027427717685433,4.2345896400511265,0.024737727154365882,0.0001703125,65.62870562076569,9.206808305673881,0.0014216893697059324,6804.413529102976,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,0,62,115.73260869565217,95.3125,0.0,0.0,4.6875,25409681,1480873,23928808,519926,0.0,0.0,0.0,0.0,skipped
79,15995.614078998566,128,128,128,32768,4.902236223220825,96.9421820640564,4.0873767379671335,0.06807731132234814,0.32029720372520387,0.025362799312465947,4.224536620080471,0.02212135354956222,0.00016992187500000002,64.86200320720673,8.626651378520716,0.0014069451611484348,6684.296412479089,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,0,63,115.51577335375191,98.4375,0.0,0.0,1.5625,25702246,1525447,24176799,525168,0.0,0.0,0.0,0.0,skipped
80,16103.524522304535,128,128,128,32768,4.900976657867432,102.94877552986145,4.118309324607253,0.07166025098285722,0.31798465456813574,0.021778114552117336,4.24745075032115,0.025212028149528335,0.00016953125,67.0382904112339,8.795492115281622,0.0013921071286348377,6686.014296231801,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,111.9629410020753,95.3125,0.0,0.0,4.6875,25998935,1570524,24428411,530563,0.0,0.0,0.0,0.0,skipped
81,16203.440546989441,128,128,128,32768,4.725073337554932,95.14179158210754,4.116844989359379,0.06383542402076156,0.3239279412664473,0.02946446231073995,4.248837150633335,0.023950593471274262,0.00016914062500000002,68.89124420285225,9.520497194744376,0.0013771798077079258,6934.9188169334,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,118.03724273113362,100.0,0.0,0.0,0.0,26281049,1612642,24668407,535695,0.0,0.0,0.0,0.0,skipped
82,16313.1081533432,128,128,128,32768,5.668992757797241,103.93730735778809,4.137070510536432,0.06796875413623016,0.31938400340732187,0.025304709801326895,4.261312574148178,0.023745764907357213,0.00016875,70.76458713412285,8.86441660864738,0.0013621677612032823,5780.215533867152,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,4,60,110.72089639115251,96.875,0.0,0.0,3.125,26580776,1656467,24924309,541206,0.0,0.0,0.0,0.0,skipped
83,16451.8651971817,128,128,128,32768,5.9291298389434814,132.75085186958313,4.183819178491831,0.06736114472739185,0.3175383908674121,0.027714575907846574,4.285035081207752,0.027258756126142647,0.000168359375,71.08904683589935,8.586706380408385,0.0013470755778545657,5526.611980188811,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,1,62,105.63928667927587,87.5,0.0,0.0,12.5,26891214,1704350,25186864,548550,0.0,0.0,0.0,0.0,skipped
84,16927.84107875824,128,128,128,32768,5.976186513900757,129.06808614730835,4.218528863042593,0.06452526942696019,0.2973137031076476,0.025931580792669714,4.319173451513052,0.022795045898091795,0.00016796875000000001,67.2394902408123,10.184408708175901,0.001331907870890871,5483.095268827508,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,108.77520947702976,95.3125,0.0,0.0,4.6875,27191738,1749079,25442659,555710,50.0,100.0,0.0,340.6638243198395,accept (auto)
85,17061.312400341034,128,128,128,32768,5.5484938621521,120.50331974029541,4.218953292816877,0.06687552571210252,0.30037241720128804,0.027825695680129298,4.344695493578911,0.022167186330930396,0.000167578125,71.72477269172668,8.740711503386594,0.0013166692766266033,5905.746823209109,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,106.48152295632698,96.875,0.0,0.0,3.125,27497908,1796429,25701479,562524,0.0,0.0,0.0,0.0,skipped
86,17165.747044324875,128,128,128,32768,4.774654388427734,99.60699701309204,4.178199492394924,0.06948658170817269,0.2975226166890934,0.027496815474661814,4.329462174326181,0.02443830117132059,0.00016718750000000002,73.74421620368958,7.736135591582186,0.0013013644530442963,6862.905109827291,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,109.71478976771537,100.0,0.0,0.0,0.0,27797637,1843666,25953971,568103,0.0,0.0,0.0,0.0,skipped
87,17274.981333255768,128,128,128,32768,5.260654449462891,103.91890001296997,4.179817236959934,0.0631367614296573,0.2878397627500817,0.025485900088104984,4.325100410729647,0.02234016829872902,0.000166796875,70.06497493386269,8.988312225110754,0.0012859980783708042,6228.882796767917,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,0,61,108.1138952164009,93.75,0.0,0.0,6.25,28101669,1891346,26210323,573859,0.0,0.0,0.0,0.0,skipped
88,17387.24944448471,128,128,128,32768,5.012455940246582,107.20682668685913,4.223247166723013,0.06386377297247274,0.30189412855543196,0.024699996429548912,4.340370912104845,0.023324328659259944,0.00016640625,74.09232425689697,9.375653244804477,0.0012705748496473106,6537.314320689673,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,5,59,105.25911039657021,87.5,0.0,0.0,12.5,28415259,1939490,26475769,579947,0.0,0.0,0.0,0.0,skipped
89,17492.838507413864,128,128,128,32768,4.772255897521973,100.76433753967285,4.226663421839476,0.07502477811767079,0.28726735687814653,0.02399523658620478,4.354266136884689,0.025848448846070453,0.000166015625,77.16458386182785,8.35304642879088,0.0012550994812935807,6866.3543413535335,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,108.43167972149695,92.1875,0.0,0.0,7.8125,28716467,1986265,26730202,585592,0.0,0.0,0.0,0.0,skipped
90,17597.32829475403,128,128,128,32768,4.828533887863159,99.61195230484009,4.221223033964634,0.06952899281807738,0.2791793387150392,0.025709488989586343,4.372058045119047,0.023541644392011278,0.000165625,73.86295148730278,10.196415071113535,0.0012395767036669058,6786.324951009363,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,3,59,107.41731827396467,95.3125,0.0,0.0,4.6875,29017528,2034690,26982838,591115,0.0,0.0,0.0,0.0,skipped
91,18004.62725019455,128,128,128,32768,4.974366188049316,100.36169075965881,4.202366564422846,0.06012286720649969,0.26909322710707784,0.022908020035512965,4.362992025911808,0.020697691778361997,0.00016523437500000002,75.52233764529228,8.986142842149766,0.0012240112616161744,6587.371890457843,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,106.8679354094579,92.1875,0.0,0.0,7.8125,29317752,2081517,27236235,596725,50.0,100.0,0.0,301.7163143157959,accept (auto)
92,18137.559868335724,128,128,128,32768,5.671505451202393,127.19424962997437,4.202295858412981,0.06067629875167151,0.269096071831882,0.024455910450601127,4.371026445180178,0.021276403017521733,0.00016484375,78.01078701019287,9.394593381404158,0.0012084079130315127,5777.654677745746,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,103.88760419467599,92.1875,0.0,0.0,7.8125,29631965,2129122,27502843,603788,0.0,0.0,0.0,0.0,skipped
93,18250.03682398796,128,128,128,32768,5.159127473831177,107.26353096961975,4.24400120601058,0.06084946738909772,0.2811806269455701,0.025590912127680658,4.3786346316337585,0.02057612150219448,0.000164453125,78.85350394248962,9.425923311802753,0.0011927714273899412,6351.461592335191,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,2,56,103.04567567567568,90.625,0.0,0.0,9.375,29944183,2178008,27766175,609709,0.0,0.0,0.0,0.0,skipped
94,18368.55033683777,128,128,128,32768,4.278444051742554,114.1887640953064,4.286891985684633,0.06217660546167731,0.2788736948277801,0.025789184098375148,4.4041836485266685,0.019878693950344195,0.0001640625,76.99902299046516,9.407298328449968,0.0011771065842974874,7658.859062713237,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,4,60,100.97682709447416,90.625,0.0,0.0,9.375,30265660,2228715,28036945,615820,0.0,0.0,0.0,0.0,skipped
95,18479.416194200516,128,128,128,32768,4.616989612579346,106.19676351547241,4.291864726692438,0.06346748034828432,0.2581374959554523,0.02446986456169938,4.418217699974775,0.02124168984767174,0.000163671875,75.24882990121841,9.40281606483399,0.001161418172028204,7097.265263651676,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,1,62,102.21965317919076,92.1875,0.0,0.0,7.8125,30583486,2280479,28303007,621651,0.0,0.0,0.0,0.0,skipped
96,18582.08492207527,128,128,128,32768,4.708600044250488,97.91038060188293,4.265937879681587,0.06540623768852666,0.23287549836095423,0.02927450092227405,4.417322408407927,0.020734453788060152,0.00016328125000000001,75.55464747548103,10.511562422199999,0.0011457109860605356,6959.181007529381,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,104.82478273058592,92.1875,0.0,0.0,7.8125,30889597,2329610,28559987,627084,0.0,0.0,0.0,0.0,skipped
97,18701.429269313812,128,128,128,32768,5.239997148513794,114.02952098846436,4.249279394745827,0.055549213387223705,0.22352195996791124,0.02023478815471368,4.414884470403194,0.020408798498180128,0.000162890625,75.06520795822144,8.442166035094672,0.0011299898276114853,6253.438517479709,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,102.7144385026738,93.75,0.0,0.0,6.25,31204913,2382049,28822864,633454,0.0,0.0,0.0,0.0,skipped
98,19140.294124126434,128,128,128,32768,5.656352281570435,124.75349926948547,4.21766010671854,0.05746339798821893,0.2276373574277386,0.01882948517404218,4.41040638461709,0.020007725828654354,0.0001625,77.62618252635002,8.189676135042042,0.0011142595021690256,5793.1328122480845,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,104.1456337257049,93.75,0.0,0.0,6.25,31517008,2430916,29086092,640397,52.083333333333336,95.83333333333333,4.166666666666667,308.2168552875519,accept (auto)
99,19278.70718383789,128,128,128,32768,4.56391167640686,126.1984179019928,4.261694140732288,0.05794379809248627,0.24273973156232387,0.028198095066941216,4.427300915122032,0.021576087548385994,0.000162109375,76.8048449754715,11.47185908595232,0.0010985248180232054,7179.805904087531,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,99.1184012066365,89.0625,0.0,0.0,10.9375,31840072,2480958,29359114,647562,0.0,0.0,0.0,0.0,skipped
100,19417.779932260513,128,128,128,32768,5.580700397491455,133.43979215621948,4.2336790300905704,0.06616015017242617,0.22279800823889673,0.023119669888639848,4.422824684530497,0.01901113967476689,0.00016171875000000002,76.95780384540558,9.277155769014936,0.0010827905847963972,5871.664426696214,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,0,64,105.79623912433343,92.1875,0.0,0.0,7.8125,32147690,2530832,29616858,654652,0.0,0.0,0.0,0.0,skipped
101,19568.71926689148,128,128,128,32768,5.173699855804443,145.71396899223328,4.250298272818327,0.05564206051599695,0.23086088825948536,0.026188699316447787,4.433705486357212,0.0214376144454574,0.000161328125,77.64139440655708,9.716557246669836,0.0010670616119731434,6333.571895021537,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,102.30028401755744,93.75,0.0,0.0,6.25,32469880,2582468,29887412,662364,0.0,0.0,0.0,0.0,skipped
102,19686.273780345917,128,128,128,32768,5.05228853225708,112.4439013004303,4.241114176809788,0.06191475475484473,0.2229761480120942,0.023516855184148405,4.428228694945574,0.01862637971018095,0.0001609375,76.62070137262344,9.498408460351065,0.0010513427074300367,6485.773682715839,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,101.96288496972888,87.5,0.0,0.0,12.5,32783160,2633772,30149388,668682,0.0,0.0,0.0,0.0,skipped
103,19791.356553077698,128,128,128,32768,4.649969100952148,100.37103056907654,4.240543872117996,0.052041610044112924,0.212347466731444,0.022757981120405217,4.4234698340296745,0.01962714724632081,0.000160546875,73.70121768116951,8.787640874243115,0.0010356386759660982,7046.928546963953,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,104.88038277511961,93.75,0.0,0.0,6.25,33088565,2682954,30405611,674270,0.0,0.0,0.0,0.0,skipped
104,19920.084711790085,128,128,128,32768,4.970948219299316,123.70275664329529,4.254706151783466,0.056905257520719114,0.19123981555458158,0.020901721529519655,4.41870678961277,0.0207201567350768,0.00016015625,72.72470131516457,8.209243284316763,0.0010199543178340932,6591.901294159696,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,100.48306997742664,85.9375,0.0,0.0,14.0625,33415440,2735835,30679605,681482,0.0,0.0,0.0,0.0,skipped
105,20354.117069721222,128,128,128,32768,5.399315118789673,117.25643634796143,4.29327442497015,0.05710478843658461,0.19831796421203762,0.021363948516783655,4.441458977758884,0.020701693674674677,0.00015976562500000002,75.9544367492199,7.847620545224756,0.001004294427273238,6068.917868113868,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,99.43545994065282,87.5,0.0,0.0,12.5,33743267,2787844,30955423,688035,50.0,91.66666666666667,8.333333333333334,311.12606739997864,accept (auto)
106,20474.470782518387,128,128,128,32768,4.393857479095459,115.91809511184692,4.30262016505003,0.059631031966492616,0.19691501988563687,0.018922261281415914,4.46526188030839,0.018486187993565512,0.000159375,73.48209589719772,8.333830548924173,0.0009886637910437445,7457.683858864211,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,2,62,100.13943731490622,89.0625,0.0,0.0,10.9375,34071466,2841217,31230249,694507,0.0,0.0,0.0,0.0,skipped
107,20593.200155496597,128,128,128,32768,4.550014972686768,114.13482618331909,4.282088048756123,0.05545344770864438,0.18772267666645348,0.02075427664480977,4.470187906175852,0.01907522157984294,0.000158984375,74.29354843497276,9.09034533559702,0.0009730671869636497,7201.734543007583,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,99.14616321559075,84.375,0.0,0.0,15.625,34403942,2894735,31509207,700962,0.0,0.0,0.0,0.0,skipped
108,20714.91469669342,128,128,128,32768,4.82847785949707,116.84052634239197,4.304283156991005,0.06273486947113269,0.19420157792046666,0.01995033082584853,4.470377396792173,0.020198334325306492,0.00015859375000000002,74.11093443632126,9.10724223019405,0.0009575093824483805,6786.40369770963,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,100.18268268268268,85.9375,0.0,0.0,14.0625,34732364,2944966,31787398,707447,0.0,0.0,0.0,0.0,skipped
109,20843.57123732567,128,128,128,32768,5.529299020767212,123.08241438865662,4.2979998625814915,0.05868134316972817,0.20102006383240223,0.02502790899157466,4.475694183260202,0.017332252407499832,0.000158203125,74.95580768585205,10.58795007536298,0.000941995133053498,5926.248494959007,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,102.03497239021824,89.0625,0.0,0.0,10.9375,35049496,2995739,32053757,714518,0.0,0.0,0.0,0.0,skipped
110,20959.555204868317,128,128,128,32768,4.317748069763184,111.6064465045929,4.305204339325428,0.06165173999969519,0.2027247434016317,0.02341605895143561,4.4794694893062115,0.018824480056499646,0.00015781250000000002,74.06419742107391,10.126034487477623,0.0009265291810210644,7589.14125385672,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,102.48052294557097,84.375,0.0,0.0,15.625,35362735,3045200,32317535,720986,0.0,0.0,0.0,0.0,skipped
111,21078.802484750748,128,128,128,32768,4.326831340789795,114.85356044769287,4.312632467597723,0.053884674539850824,0.21102534723468125,0.026215843014219815,4.485976606607437,0.01810595147511016,0.000157421875,70.00867354869843,10.848763500646815,0.0009111162538300835,7573.209450317681,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,97.02161520190023,82.8125,0.0,0.0,17.1875,35697580,3098160,32599420,727434,0.0,0.0,0.0,0.0,skipped
112,21485.154527664185,128,128,128,32768,4.342996120452881,118.41029119491577,4.319437891244888,0.05835780428267776,0.19068695860914886,0.023263930814276416,4.4975483529269695,0.018042414412740602,0.00015703125,66.84074062108994,7.812647755291922,0.0008957610627514501,7545.021706485661,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,4,59,95.95750642073313,81.25,0.0,0.0,18.75,36035799,3150265,32885534,734299,47.916666666666664,95.83333333333333,4.166666666666667,283.30834698677063,accept (auto)
113,21598.799802064896,128,128,128,32768,4.47415828704834,103.01949167251587,4.280024040490389,0.05740550839769074,0.1772087902063504,0.019685797079819472,4.486547973006964,0.01973994199281223,0.00015664062500000001,68.12538343667984,7.904763495996633,0.0008804683014078567,7323.835657503631,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,99.8273631840796,81.25,0.0,0.0,18.75,36363094,3204266,33158828,740043,0.0,0.0,0.0,0.0,skipped
114,21718.858883857727,128,128,128,32768,4.266724109649658,115.74751663208008,4.349440183490515,0.05687024450636479,0.18268021708354354,0.02083876510244721,4.501829918473959,0.019564446384875332,0.00015625,70.34459021687508,9.064783844877706,0.0008652426443390929,7679.896604022656,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,95.23816029143897,75.0,0.0,0.0,25.0,36705796,3256908,33448888,746619,0.0,0.0,0.0,0.0,skipped
115,21834.698665618896,128,128,128,32768,4.687128782272339,111.1104166507721,4.389855820685625,0.06942727824016467,0.1810319812502712,0.0205650081756493,4.528687264770269,0.02077952257282805,0.00015585937500000002,71.42992562055588,7.372940753790573,0.0008500887455731778,6991.060310511448,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,2,58,94.60801832760596,79.6875,0.0,0.0,20.3125,37044276,3310908,33733368,752852,0.0,0.0,0.0,0.0,skipped
116,21949.475562810898,128,128,128,32768,4.083268880844116,110.65005111694336,4.331326629966497,0.05909111138221446,0.1892254773993045,0.023336000034048093,4.526648640632629,0.01847023460489575,0.00015546875,66.93444666266441,9.808114494349288,0.0008350112372037637,8024.942994502487,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,98.16360116166506,84.375,0.0,0.0,15.625,37377040,3363150,34013890,759935,0.0,0.0,0.0,0.0,skipped
