iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
11,5727.871489286423,128,128,128,32768,18.066444158554077,493.1022753715515,8.268546611070633,0.013877224988014527,1.0387850948609412,0.04830573152737791,8.431767649948597,0.0005579092697690043,0.00019648437500000002,25.94158662855625,6.199316776817082,0.0019987088068711507,1813.7492753096656,75.0,100.0,80000,80000,ramp,1,108,0.89,8,4.2,160,10,18,132,39.9237339431031,17.5,0.0,0.0,82.5,4816643,157076,4659567,164502,0.0,0.0,0.0,0.0,skipped
12,6501.356446504593,128,128,128,32768,29.185863256454468,744.2354485988617,8.214747175574303,0.017049402665295685,1.0360584715381265,0.048565596128022276,8.429564967751503,0.0007578194542862887,0.00019609375,26.0981620028615,6.211098122372017,0.001997487652161037,1122.7353363534087,75.0,100.0,80000,80000,ramp,1,106,0.88,8,3.9,160,22,16,122,40.29068871295453,24.375,0.0,0.0,75.625,5352078,173558,5178520,185587,0.0,0.0,0.0,0.0,skipped
13,6843.632079124451,128,128,128,32768,7.339019298553467,334.8743848800659,8.14201969653368,0.022242349938963565,1.0762872183695436,0.0483794926708625,8.426250889897346,0.001192721927260183,0.00019570312500000002,26.105529509484768,6.446143725036827,0.001995864498653708,4464.901735094038,75.0,100.0,80000,80000,ramp,1,104,0.87,7,3.6,160,16,21,123,40.1849512563504,23.125,0.0,0.0,76.875,5897885,190642,5707243,205480,0.0,0.0,0.0,0.0,skipped
14,7764.135138750076,128,128,128,32768,7.147992849349976,336.54331970214844,8.044234264642,0.03116427586375611,1.024967066012323,0.04504937645519968,8.42085662484169,0.0020841510831314572,0.0001953125,23.990907572209835,5.568187424080098,0.0019938400733850803,4584.223947982804,75.0,100.0,80000,80000,ramp,1,102,0.86,7,3.3,160,14,20,126,40.02459358065861,21.875,0.0,0.0,78.125,6435354,207773,6227581,225044,47.916666666666664,70.83333333333333,29.166666666666668,576.5176937580109,accept (auto)
15,8110.811133623123,128,128,128,32768,7.46857213973999,325.9189636707306,7.933942001312971,0.03468904983906564,1.0314587391912937,0.050908593283294154,8.410912178456783,0.0037919700860904533,0.000194921875,25.55638498067856,6.2251603990345,0.001991415283126986,4387.451762786452,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,15,20,125,40.10513158808416,22.5,0.0,0.0,77.5,6974872,225192,6749680,244455,0.0,0.0,0.0,0.0,skipped
16,8586.667775630951,128,128,128,32768,21.75305438041687,454.0366666316986,7.78460793197155,0.047037698794879367,1.038721613585949,0.05189108764722064,8.391578510403633,0.007750797083384729,0.00019453125000000002,24.087422609329224,5.840388651317633,0.0019885912139810166,1506.3631721299473,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,16,21,123,40.23194532516029,26.875,0.0,0.0,73.125,7508003,242342,7265661,264659,0.0,0.0,0.0,0.0,skipped
17,9128.32604598999,128,128,128,32768,6.955762147903442,534.6274828910828,7.595447581261396,0.05572522668766286,1.0379695887677372,0.051863818782363284,8.350468575954437,0.016342087437651476,0.000194140625,24.788354262709618,6.252605627286278,0.00198536913089204,4710.914390578566,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,16,17,127,39.95074026062632,22.5,0.0,0.0,77.5,8055422,260133,7795289,286257,0.0,0.0,0.0,0.0,skipped
18,9962.803570508957,128,128,128,32768,65.16889500617981,769.1314785480499,7.402112759649754,0.06622934618405091,1.043205080088228,0.053388573860279336,8.260362312197685,0.03671748875077807,0.00019375000000000002,23.862345591187477,5.888508423698838,0.0019817504770816134,502.8165660456985,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,18,18,124,39.935739922694644,25.0,0.0,0.0,75.0,8597890,278223,8319667,307354,0.0,0.0,0.0,0.0,skipped
19,10718.674381017685,128,128,128,32768,42.039971351623535,713.7354688644409,7.192282114177942,0.06198291963937658,1.0460254806093872,0.04807707230362963,8.077328503131866,0.07078900220584398,0.000193359375,22.38663413375616,5.699605443321864,0.0019777368734015394,779.4486757835181,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,17,14,129,39.79986445272789,21.25,0.0,0.0,78.75,9147480,296315,8851165,329949,0.0,0.0,0.0,0.0,skipped
20,11264.65232515335,128,128,128,32768,5.122256755828857,540.8036630153656,7.006403129547834,0.060595938055584164,1.0202751234173775,0.04694793074232569,7.808107603341341,0.07582442260486055,0.00019296875,21.57951457798481,4.596240129760585,0.0019733301176078633,6397.1802980613475,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,8,17,135,39.77058585313175,18.75,0.0,0.0,81.25,9699113,315208,9383905,351761,0.0,0.0,0.0,0.0,skipped
21,11999.707899570465,128,128,128,32768,4.63373064994812,256.3379406929016,6.778751574456692,0.06119341923898843,1.0524773276410997,0.051791228317245704,7.517286714166403,0.09196599163402466,0.00019257812500000001,20.085989624261856,5.851996668242414,0.0019685321835556284,7071.62381144594,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,21,16,123,40.33504429756715,23.75,0.0,0.0,76.25,10234101,334005,9900096,366570,50.0,66.66666666666667,33.333333333333336,473.8823869228363,accept (auto)
22,12255.143602848053,128,128,128,32768,5.6222920417785645,249.75191020965576,6.613865420222282,0.07150792532783051,1.0348428296856582,0.043130767645304956,7.260403476655483,0.06430387047991033,0.0001921875,21.714744322001934,5.050031982995734,0.001963345220314756,5828.228017417985,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,13,8,139,39.74104918032787,18.125,0.0,0.0,81.875,10797740,354970,10442770,380477,0.0,0.0,0.0,0.0,skipped
23,12539.78939318657,128,128,128,32768,5.459380865097046,279.1287338733673,6.392354860901833,0.060628319762738435,0.9923161440528929,0.03336931587953641,7.0333882458508015,0.06551236542188797,0.00019179687500000002,19.3920791298151,3.8752394998959576,0.001957771551207444,6002.145812814164,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,7,12,141,39.86912460830722,16.875,0.0,0.0,83.125,11353927,376274,10977653,397982,0.0,0.0,0.0,0.0,skipped
24,12825.154305458069,128,128,128,32768,5.258052587509155,280.0553834438324,6.251029886305332,0.06305819440471039,0.9924599695950747,0.038935342826524826,6.840930417180061,0.05201864980414716,0.00019140625,19.25881665199995,4.288973358268651,0.001951813672767512,6231.965058288407,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,11,12,137,40.34001354096141,19.375,0.0,0.0,80.625,11905331,397566,11507765,415692,0.0,0.0,0.0,0.0,skipped
25,13091.779408216476,128,128,128,32768,4.993024587631226,261.5793151855469,6.078415282070637,0.06018663326964209,1.0061943931505084,0.040087980344365254,6.663347091525793,0.050820805482858965,0.000191015625,19.19561768323183,3.8209487268533238,0.001945474253622168,6562.755585296584,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,13,12,135,40.43984962406015,23.75,0.0,0.0,76.25,12450942,419760,12031182,434623,0.0,0.0,0.0,0.0,skipped
26,13362.208751916885,128,128,128,32768,5.0872697830200195,265.2926206588745,5.938446819782257,0.0609103525033497,0.9864397230558097,0.03668203136086482,6.471400287002325,0.05917967584820555,0.000190625,18.093978211283684,3.248712120271574,0.0019387561332966858,6441.175993726742,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,7,8,145,40.659212577082066,21.875,0.0,0.0,78.125,13002391,443680,12558711,453930,0.0,0.0,0.0,0.0,skipped
27,13639.01466345787,128,128,128,32768,5.379455327987671,271.3785402774811,5.782752197235823,0.06787960463552707,0.9923676168546081,0.04047222533180634,6.294064920395613,0.04579668193183205,0.000190234375,17.943588241934776,3.706792674920806,0.0019316623209425386,6091.323006163479,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,13,9,138,40.49489660657476,19.375,0.0,0.0,80.625,13562269,468572,13093697,473669,0.0,0.0,0.0,0.0,skipped
28,14288.115029335022,128,128,128,32768,5.064172029495239,241.67340874671936,5.631646446883678,0.06511659126963895,0.9956581201404333,0.034797756469262184,6.124827165156603,0.05575377234430516,0.00018984375000000002,17.72995889186859,3.3660121797007414,0.0019241959939895518,6470.554279978929,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,8,15,137,40.982618216656405,26.25,0.0,0.0,73.75,14106903,494345,13612558,488166,47.916666666666664,79.16666666666667,20.833333333333332,402.1457257270813,accept (auto)
29,14526.488720655441,128,128,128,32768,4.533576488494873,225.06579113006592,5.550702936947346,0.06527795155526417,0.9852860639803112,0.04105603142785159,5.976417761296034,0.03436487970932146,0.000189453125,18.012201108038425,3.5013406531874955,0.0019163604967226827,7227.847612841055,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,6,16,138,41.487686773658,31.875,0.0,0.0,68.125,14648819,521804,14127015,500436,0.0,0.0,0.0,0.0,skipped
30,14752.870883226395,128,128,128,32768,4.514920234680176,221.82259559631348,5.374918628484011,0.05713836352650589,0.9759778939187527,0.036601310792976224,5.816017296165228,0.050408103017617834,0.00018906250000000002,16.479027576744556,2.8840290330964415,0.0019081593387840635,7257.71404515659,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,11,5,144,41.80366239845794,29.375,0.0,0.0,70.625,15194169,552105,14642064,512312,0.0,0.0,0.0,0.0,skipped
31,14984.402827739716,128,128,128,32768,4.517754793167114,226.97077655792236,5.320292390882969,0.06922448353910096,0.9637789623811841,0.03962712139041268,5.68037211894989,0.031630125459037796,0.000188671875,16.684551782906055,2.912684674788096,0.0018995961936009765,7253.160363984343,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,7,11,142,42.078639229543406,32.5,0.0,0.0,67.5,15736643,584560,15152083,524686,0.0,0.0,0.0,0.0,skipped
32,15227.374299049377,128,128,128,32768,4.39018440246582,238.53939008712769,5.233087331056595,0.06929833102140788,0.941025351639837,0.029980829956241142,5.563577946275473,0.03271094945377981,0.00018828125,15.813292294740677,2.7979864495535516,0.0018906748967404692,7463.9233790715725,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,2,9,149,42.63576158940398,43.75,0.0,0.0,56.25,16272048,619620,15652428,536584,0.0,0.0,0.0,0.0,skipped
33,15498.140930891037,128,128,128,32768,4.479834794998169,266.23600721359253,5.162767004221678,0.07555155217001225,0.9352905903942883,0.03711150924858295,5.469946626573801,0.022323246695568753,0.00018789062500000002,15.672640793025494,2.4931674187907658,0.0018813994441913427,7314.555446684367,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,5,13,142,42.8494767156002,42.5,0.0,0.0,57.5,16808755,655234,16153521,550239,0.0,0.0,0.0,0.0,skipped
34,15726.310136795044,128,128,128,32768,4.502285718917847,223.62409329414368,5.10164051130414,0.06605039836598171,0.9162672804668546,0.03852068283060754,5.383536208420992,0.023976439283996027,0.0001875,14.176564492285252,2.362719752398808,0.001871773990574287,7278.080967255006,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,4,14,142,43.99513788650004,51.875,0.0,0.0,48.125,17314807,689479,16625328,561018,0.0,0.0,0.0,0.0,skipped
35,16262.264635562897,128,128,128,32768,4.499557256698608,223.70351719856262,5.01572959497571,0.057022487477035665,0.9025017912499607,0.03416082604766817,5.284722052514553,0.02947393340735711,0.00018710937500000002,13.485299982130527,1.8108972559003813,0.00186180284728096,7282.494283458094,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,7,9,144,44.25367339170156,53.75,0.0,0.0,46.25,17822473,726665,17095808,571553,45.833333333333336,91.66666666666667,8.333333333333334,307.5587694644928,accept (auto)
36,16489.183841466904,128,128,128,32768,4.4776551723480225,222.40268635749817,4.960776537656784,0.06732516581248797,0.8789053447544575,0.03153474856285906,5.200172197073698,0.02915439305567879,0.00018671875,11.598619438707829,1.3300964833112419,0.0018514904805428483,7318.1160091023485,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,8,1,151,44.51542952460384,51.875,0.0,0.0,48.125,18331262,766240,17565022,588969,0.0,0.0,0.0,0.0,skipped
37,16716.406774044037,128,128,128,32768,4.513308048248291,222.66714692115784,4.870023105293512,0.06346178625530206,0.8074397007003427,0.042157678262356106,5.110256280750036,0.02492454749164686,0.000186328125,10.817515902221203,1.4563380193913937,0.0018408415094307714,7260.306553353465,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,1,8,151,44.75573795409637,50.625,0.0,0.0,49.375,18839815,806773,18033042,603957,0.0,0.0,0.0,0.0,skipped
38,16928.039164304733,128,128,128,32768,4.614195823669434,206.970388174057,4.8114978931844234,0.06657754372691156,0.6844452554360032,0.058394779423014305,5.039940882474184,0.02442659348773651,0.0001859375,8.956046368926764,1.0445247619370834,0.001829860703785928,7101.562493709096,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,0,157,45.16653744766631,53.75,0.0,0.0,46.25,19341473,848963,18492510,614159,0.0,0.0,0.0,0.0,skipped
39,17135.63456606865,128,128,128,32768,5.330942392349243,202.21594953536987,4.771254446357489,0.0713509601439006,0.500284812413156,0.08543290072839146,4.962643764913082,0.028084414685325052,0.000185546875,6.832664888352156,1.5658488926129317,0.0018185529820834094,6146.755599352815,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,4,2,154,45.515904341769215,58.125,0.0,0.0,41.875,19844010,891833,18952177,623787,0.0,0.0,0.0,0.0,skipped
40,17343.952272176743,128,128,128,32768,5.104375839233398,203.16261100769043,4.664828039705753,0.06693812809708895,0.30407442699652165,0.05718269063819557,4.845600102096796,0.03611513574348804,0.00018515625000000002,5.476562486961484,2.1268522910573795,0.0018069234092291367,6419.58998162668,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,4,2,154,45.636686390532546,63.125,0.0,0.0,36.875,20339660,936529,19403131,633682,0.0,0.0,0.0,0.0,skipped
41,17546.001063108444,128,128,128,32768,4.603680849075317,197.40097951889038,4.595137324184179,0.06143401012705316,0.21215113322250545,0.031112882967992857,4.755764156579971,0.03366066351305806,0.000184765625,4.446366846561432,1.5319254679455683,0.0017949771942912106,7117.782720881203,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,4,2,154,45.56626029132362,60.625,0.0,0.0,39.375,20834583,984049,19850534,642805,0.0,0.0,0.0,0.0,skipped
42,18052.41843509674,128,128,128,32768,4.570698022842407,202.9625804424286,4.515659600496292,0.0544137906200529,0.17419563850853592,0.021566862729141927,4.676189575344324,0.02678786501006075,0.00018437500000000002,3.717361849732697,1.429195865242808,0.0017827196881666878,7169.145683271889,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,3,154,45.23307392996109,57.5,0.0,0.0,42.5,21334106,1033280,20300826,652036,47.916666666666664,95.83333333333333,4.166666666666667,298.68799114227295,accept (auto)
43,18280.134065151215,128,128,128,32768,4.6141743659973145,213.49218440055847,4.454087074846029,0.055878327958250665,0.14570949401240796,0.01698522205064807,4.610809866338968,0.023016898237254745,0.000183984375,3.2731532538309693,1.188743892036593,0.00177015638118483,7101.595518685492,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,0,157,44.58352887745061,55.0,0.0,0.0,45.0,21844987,1083755,20761232,662505,0.0,0.0,0.0,0.0,skipped
44,18487.738561153412,128,128,128,32768,5.290538549423218,202.26985216140747,4.353897787630558,0.053668331318247546,0.12321246939245611,0.01471843380350233,4.530162137001753,0.023128086209805394,0.00018359375,2.79097683634609,0.9999163569948847,0.0017572929006478997,6193.69837189305,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,2,2,156,44.76703927961497,56.25,0.0,0.0,43.75,22345477,1135535,21209942,673220,0.0,0.0,0.0,0.0,skipped
45,18696.26525425911,128,128,128,32768,4.63326096534729,203.8519642353058,4.237689182162285,0.06081889791347621,0.1175818097544834,0.016260535695396837,4.445107229053974,0.03411622039546167,0.00018320312500000002,3.0212092585861683,1.5215612293478984,0.001744135008310604,7072.340678644214,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,4,153,44.950405561993044,65.0,0.0,0.0,35.0,22848722,1188430,21660292,685203,0.0,0.0,0.0,0.0,skipped
46,18913.33896589279,128,128,128,32768,4.410770416259766,212.61948919296265,4.097932314500213,0.07060167249445849,0.10581779765198007,0.015809315266701818,4.337395545095205,0.04864547469331887,0.0001828125,2.5040368949994445,0.8708484333607781,0.0017306885977993128,7429.087644009939,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,3,154,45.67206346636445,66.25,0.0,0.0,33.75,23336242,1241076,22095166,701403,0.0,0.0,0.0,0.0,skipped
47,19132.139332056046,128,128,128,32768,4.741134166717529,214.01782703399658,3.925440277904272,0.0730122823092374,0.11016187648056075,0.0161524472039915,4.161456733942032,0.0573420250398559,0.00018242187500000002,2.2586640287190676,0.8491303260667948,0.001716959691972211,6911.426432525227,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,6,151,45.26273009801578,65.0,0.0,0.0,35.0,23828372,1294942,22533430,717521,0.0,0.0,0.0,0.0,skipped
48,19350.885889530182,128,128,128,32768,4.413606405258179,214.29159665107727,3.8227687813341618,0.05966558688582187,0.10703624883899465,0.017371532905511206,4.0506516974419355,0.03902345954027554,0.00018203125,2.3599568968638778,0.8135997858526224,0.0017029544402215684,7424.314039639246,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,5,152,45.33128491620112,60.0,0.0,0.0,40.0,24321310,1346861,22974449,733417,0.0,0.0,0.0,0.0,skipped
49,19822.84128665924,128,128,128,32768,4.7594313621521,209.86325550079346,3.7358677834272385,0.06148621317975247,0.08493460566387512,0.014346968068927945,3.9677472095936537,0.047688306953080135,0.000181640625,2.6098942877724767,1.0560586229147069,0.0016886791157193274,6884.8560902836725,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,1,2,157,45.345295512139295,66.875,0.0,0.0,33.125,24806926,1398913,23408013,749066,50.0,100.0,0.0,257.1471600532532,accept (auto)
50,20036.697439670563,128,128,128,32768,4.464400768280029,209.35110664367676,3.6701085790991783,0.05566813822443514,0.08115723374066874,0.013918176908461909,3.9034343510866165,0.038677632758816936,0.00018125000000000001,2.502728237770498,0.9440035335644804,0.0016741401126072523,7339.84283687513,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,3,154,45.10866607985917,66.875,0.0,0.0,33.125,25298311,1451633,23846678,764493,0.0,0.0,0.0,0.0,skipped
51,20238.452427387238,128,128,128,32768,4.426358461380005,197.28330850601196,3.6032751109451056,0.06469652062187889,0.08177569063263945,0.01334974872443435,3.8377496022731066,0.04665991592544329,0.000180859375,2.6344343749806285,1.135732673185795,0.0016593439431328932,7402.925064904013,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,4,2,154,46.558448320749804,78.125,0.0,0.0,21.875,25765165,1502040,24263125,778868,0.0,0.0,0.0,0.0,skipped
52,20446.811048984528,128,128,128,32768,4.52343487739563,203.79370188713074,3.5366550385951996,0.05265532440192953,0.08510356783517636,0.015362393587653095,3.760000901296735,0.04209282171014834,0.00018046875000000002,2.614130917005241,1.039158679243925,0.0016442972347326468,7244.052559206112,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,5,3,152,46.173952792553195,72.5,0.0,0.0,27.5,26245616,1554486,24691130,793608,0.0,0.0,0.0,0.0,skipped
53,20659.811505556107,128,128,128,32768,4.510790586471558,208.44877862930298,3.481036065146327,0.054740050663976435,0.05964977396070026,0.011411965856441211,3.705723948776722,0.045754421921587726,0.000180078125,2.514895845670253,1.0962778210189712,0.001629006727063226,7264.35851362186,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,1,1,158,45.81622543446484,73.125,0.0,0.0,26.875,26733413,1608291,25125122,809266,0.0,0.0,0.0,0.0,skipped
54,20870.73455262184,128,128,128,32768,4.3970582485198975,206.48006939888,3.440488073974848,0.04520387225242387,0.08159299482940696,0.01500945516033872,3.6550882160663605,0.042498420235212005,0.0001796875,2.4027588395401835,1.0910704922091479,0.0016134792689828593,7452.2551551438055,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,7,2,151,45.523294849750265,75.0,0.0,0.0,25.0,27217470,1661848,25555622,824407,0.0,0.0,0.0,0.0,skipped
55,21077.734791994095,128,128,128,32768,4.67812180519104,202.2814884185791,3.4000459667295218,0.04888705867732996,0.07153100668801926,0.015086893277683824,3.6054858826100826,0.041316787517594884,0.000179296875,2.1464546360075474,0.8616610014017915,0.0015977218154835816,7004.520481625607,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,3,154,45.93514431239389,77.5,0.0,0.0,22.5,27690513,1716182,25974331,839529,0.0,0.0,0.0,0.0,skipped
56,21529.16524386406,128,128,128,32768,4.776482820510864,208.96299123764038,3.375107631087303,0.04548013118072956,0.06280842976411805,0.012299097994678163,3.581102032214403,0.038779902519798425,0.00017890625,2.2243177350610495,0.8718105350383928,0.0015817414245759835,6860.277997711992,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,3,3,154,45.209127016292456,76.875,0.0,0.0,23.125,28178455,1772822,26405633,854993,50.0,100.0,0.0,237.49929189682007,accept (auto)
57,21742.86739897728,128,128,128,32768,4.477876424789429,201.42249464988708,3.3408183362334967,0.041994592984774634,0.07665951459784992,0.01407495584650822,3.5337824411690235,0.03840986426380419,0.00017851562500000002,2.4261235054582357,1.0740634479522448,0.0015655452541278182,7317.75442006328,75.0,100.0,80000,80000,steady,1,100,0.85,6,3.0,160,6,4,150,45.905083031273705,76.875,0.0,0.0,23.125,28654596,1827499,26827097,869621,0.0,0.0,0.0,0.0,skipped
