iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
17,3008.6741688251495,128,128,128,16384,3.154775619506836,70.96315550804138,8.172643035650253,0.013296230644538212,1.0356356240808964,0.07449513485178116,8.42726431787014,0.0004751212155293616,0.000194140625,36.47353971004486,13.039121870043363,0.0009948506229320263,5193.396290592988,75.0,83.292,41646,50000,steady,1,100,0.85,6,3.0,32,5,3,24,72.27726063829788,25.0,0.0,0.0,75.0,2592850,54040,2538810,55004,0.0,0.0,0.0,0.0,skipped
18,3076.4770171642303,128,128,128,16384,3.2730283737182617,64.48699998855591,8.149247698485851,0.014862115772005958,1.066888137254864,0.06978802550072706,8.425586082041264,0.0005814640881215138,0.00019375000000000002,36.79740888252854,13.996513608572446,0.0009936717913744146,5005.761676727314,75.0,89.30799999999999,44654,50000,steady,1,100,0.85,6,3.0,32,8,5,19,75.87700335445398,40.625,0.0,0.0,59.375,2783844,57704,2726140,58510,0.0,0.0,0.0,0.0,skipped
19,3151.14067196846,128,128,128,16384,3.3935749530792236,71.22482585906982,8.115478038787842,0.018287644681931517,1.060909022577107,0.07828840809108364,8.42330064624548,0.0007437862779943296,0.000193359375,36.452569633722305,15.216442144863557,0.0009923726261235348,4827.946995876331,75.0,94.674,47337,50000,steady,1,100,0.85,6,3.0,32,3,6,23,73.83470790378007,28.125,0.0,0.0,71.875,2984665,61507,2923158,62346,0.0,0.0,0.0,0.0,skipped
20,3217.999380350113,128,128,128,16384,3.5128774642944336,63.303576946258545,8.08488930016756,0.015885026745669877,1.0713335764594376,0.07004090836371511,8.420870877802372,0.0007338320710389603,0.00019296875,39.38806480169296,14.657873950896517,0.0009909535242953508,4663.982779510571,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,7,5,20,75.6743119266055,37.5,0.0,0.0,62.5,3169078,64979,3104099,65738,0.0,0.0,0.0,0.0,skipped
21,3785.0167882442474,128,128,128,16384,3.3869431018829346,67.6618058681488,8.050396151840687,0.020220943230865124,1.0334027982316911,0.07676972891889497,8.41801030933857,0.0009373785484194877,0.00019257812500000001,37.95049572736025,12.146791500001338,0.0009894149196668508,4837.400424852573,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,7,24,73.60117302052785,28.125,0.0,0.0,71.875,3357059,68571,3288488,70040,52.083333333333336,79.16666666666667,20.833333333333332,495.78111004829407,accept (auto)
22,3857.843537569046,128,128,128,16384,3.7053351402282715,69.08266520500183,8.012728244066238,0.02032900150862499,1.052571143489331,0.079554768502557,8.414397038519382,0.0012373997965789282,0.0001921875,36.96025986224413,14.815299178776616,0.0009877572825434558,4421.732280603002,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,9,20,75.28715083798883,37.5,0.0,0.0,62.5,3544873,71933,3472940,74285,0.0,0.0,0.0,0.0,skipped
23,3932.9704174995422,128,128,128,16384,3.4471435546875,71.63902068138123,7.967645395547152,0.026385196136628115,1.049632115289569,0.07921902900384029,8.409273892641068,0.0017032596798361537,0.00019179687500000002,36.49583177641034,13.617085749041241,0.0009859811196152601,4752.920712489819,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,5,22,74.13671742808799,31.25,0.0,0.0,68.75,3747383,75587,3671796,78924,0.0,0.0,0.0,0.0,skipped
24,4004.4297766685486,128,128,128,16384,3.5914363861083984,67.82769107818604,7.923969708383083,0.025280848377116534,1.0452325069345534,0.0966587841958394,8.402916006743908,0.0020165154355845953,0.00019140625,37.51293716579676,13.967372223236815,0.000984086973802152,4561.963024981585,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,8,6,18,76.33282789992418,43.75,0.0,0.0,56.25,3933381,78952,3854429,83036,0.0,0.0,0.0,0.0,skipped
25,4076.472582578659,128,128,128,16384,3.8303377628326416,68.17480611801147,7.8845275938510895,0.030751268284585714,1.0235037365928292,0.08425269157123401,8.395370349287987,0.0024230267349339063,0.000191015625,41.2961522936821,13.669592369044864,0.0009820754240878592,4277.429567434172,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,7,22,75.59039237257059,31.25,0.0,0.0,68.75,4122996,82527,4040469,87164,0.0,0.0,0.0,0.0,skipped
26,4150.885651350021,128,128,128,16384,3.437166929244995,70.93532109260559,7.830374855548143,0.030536144424731657,1.0300702713429928,0.0835810391207076,8.385339580476284,0.0037503967968108443,0.000190625,36.82368030399084,14.50844069233405,0.000979947085342971,4766.716408387792,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,4,24,74.7858141160028,25.0,0.0,0.0,75.0,4320362,86355,4234007,91574,0.0,0.0,0.0,0.0,skipped
27,4224.82364320755,128,128,128,16384,3.7252535820007324,70.17284393310547,7.7773807272315025,0.03701063241198321,1.040192750748247,0.0774206233194024,8.371277160942554,0.0044019820754359,0.000190234375,38.01327721774578,13.10129995820016,0.0009777026081369904,4398.0898586776475,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,7,20,75.31931575196009,37.5,0.0,0.0,62.5,4515589,90140,4425449,95855,0.0,0.0,0.0,0.0,skipped
28,4732.748100280762,128,128,128,16384,3.381821870803833,73.46540689468384,7.725546706467867,0.03890120878507901,1.0556291178800166,0.0808933867677799,8.354509025812149,0.00587695412794263,0.00018984375000000002,39.571761429309845,14.107659324647418,0.0009753426785394747,4844.725898027755,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,4,23,74.50947295900792,28.125,0.0,0.0,71.875,4714862,94071,4620791,100579,45.833333333333336,41.666666666666664,58.333333333333336,430.8983633518219,accept (auto)
29,4815.066434383392,128,128,128,16384,3.391648530960083,72.43407940864563,7.65804510563612,0.04336652847745268,1.0632932102307677,0.07472938745788969,8.330819740891457,0.009062310610047893,0.000189453125,36.35630228370428,14.073911916608633,0.0009728680179103249,4830.689221020828,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,5,22,75.79799785484448,31.25,0.0,0.0,68.75,4908553,98403,4810150,104715,0.0,0.0,0.0,0.0,skipped
30,4884.8202221393585,128,128,128,16384,3.643425226211548,66.07049870491028,7.59162712842226,0.047997787634780714,1.004578416235745,0.0797255986936844,8.300043620169163,0.009213945720460172,0.00018906250000000002,39.325403943657875,13.123604094023518,0.0009702793826792864,4496.867365941846,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,8,19,77.6177358490566,40.625,0.0,0.0,59.375,5096350,102667,4993683,108620,0.0,0.0,0.0,0.0,skipped
31,4961.1517996788025,128,128,128,16384,3.4977264404296875,72.7925660610199,7.52179641276598,0.0576981451127266,1.0292875901795924,0.07739193839141918,8.259330794215202,0.014934132950026826,0.000188671875,37.377829506993294,12.59813652229666,0.0009675775641147323,4684.1856500325,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,7,23,75.01451278507257,28.125,0.0,0.0,71.875,5294089,107463,5186626,112568,0.0,0.0,0.0,0.0,skipped
32,5035.731839895248,128,128,128,16384,3.738111734390259,70.79910588264465,7.437990814447403,0.05715394399500845,1.0428574332036078,0.08351727295781909,8.207221932709217,0.014443483401555834,0.00018828125,35.69506224244833,12.036171265567036,0.0009647633880817961,4382.961549615764,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,5,22,76.28253182461103,31.25,0.0,0.0,68.75,5490719,112237,5378482,116549,0.0,0.0,0.0,0.0,skipped
33,5110.849491357803,128,128,128,16384,3.6345250606536865,71.43869829177856,7.379501078277826,0.053907875329576214,1.0551613480784,0.08487028011213463,8.151868149638176,0.017732288719124925,0.00018789062500000002,35.99520894885063,12.669422475007494,0.0009618377147899286,4507.879221240879,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,6,23,76.43034911856205,28.125,0.0,0.0,71.875,5690632,117843,5572789,120475,0.0,0.0,0.0,0.0,skipped
34,5182.049417972565,128,128,128,16384,3.6126205921173096,67.54601693153381,7.288872521370649,0.06236240275861057,1.062270454596728,0.08697915904559633,8.082126662135124,0.02102657537007412,0.0001875,35.727008916437626,12.549870009763577,0.0009588014385299583,4535.211927803786,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,7,19,79.65409523809524,40.625,0.0,0.0,59.375,5878282,123462,5754820,123862,0.0,0.0,0.0,0.0,skipped
35,5738.10875082016,128,128,128,16384,3.547557830810547,66.38010001182556,7.217986289411783,0.06512273336303828,1.0426434483379126,0.08575572951736532,8.020527269691229,0.023720296457316246,0.00018710937500000002,35.706564880907536,12.09976102720948,0.0009556554874007338,4618.38841856359,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,5,22,79.23351351351351,31.25,0.0,0.0,68.75,6073530,129498,5944032,127642,41.666666666666664,50.0,50.0,485.93544483184814,accept (auto)
36,5817.282911062241,128,128,128,16384,3.740206241607666,75.39220428466797,7.136607065796852,0.06978421609381451,1.0418088701553643,0.08154949420423774,7.939405996352434,0.025891179651698154,0.00018671875,33.42649099230766,13.196049695886558,0.0009524008230254305,4380.50710084843,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,3,23,77.3836898395722,31.25,0.0,0.0,68.75,6277447,136148,6141299,132238,0.0,0.0,0.0,0.0,skipped
37,5894.736669063568,128,128,128,16384,3.888091564178467,73.52315783500671,7.076981019228697,0.07485714702243658,1.0431636208668351,0.07672589255095574,7.867145225405693,0.02745361678492893,0.000186328125,36.47167340666056,12.656951836934937,0.0009490384402576123,4213.892530450695,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,4,22,79.96564195298373,37.5,0.0,0.0,62.5,6470975,142881,6328094,136432,0.0,0.0,0.0,0.0,skipped
38,5968.840265750885,128,128,128,16384,3.6151273250579834,70.44582414627075,6.996227078139782,0.08938129530397537,1.0338373887352645,0.07865794924558944,7.781832952052355,0.02868834768876363,0.0001859375,33.59230335056782,11.193506016951657,0.0009455693668771341,4532.067207269723,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,4,24,78.30790568654646,25.0,0.0,0.0,75.0,6669423,150818,6518605,140412,0.0,0.0,0.0,0.0,skipped
39,6040.868962287903,128,128,128,16384,3.717707872390747,68.26628375053406,6.904657084494829,0.09385219302920161,1.0658806436695158,0.07742446934105975,7.693998724222183,0.025102055903286378,0.000185546875,37.27461279183626,13.286041583364357,0.0009419946632759805,4407.016517267113,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,8,18,81.5312273057371,46.875,0.0,0.0,53.125,6863691,158867,6704824,144489,0.0,0.0,0.0,0.0,skipped
40,6115.886241912842,128,128,128,16384,3.930175542831421,71.04505753517151,6.821155350655317,0.10852058098173989,1.0319021567702293,0.08429280732246053,7.609510436654091,0.025742590885308808,0.00018515625000000002,36.35940219461918,12.285736122697243,0.0009383154221341354,4168.770534915206,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,79.75221843003413,25.0,0.0,0.0,75.0,7064784,167413,6897371,148595,0.0,0.0,0.0,0.0,skipped
41,6187.673050165176,128,128,128,16384,3.7500197887420654,67.99470496177673,6.771107297390699,0.09937992420666356,1.0624412489123642,0.09141229522814029,7.535592053085566,0.02450006639140913,0.000184765625,35.71130856126547,12.569544153458759,0.0009345327680855824,4369.043611232774,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,8,5,19,81.60653970535394,43.75,0.0,0.0,56.25,7259703,175741,7083962,152096,0.0,0.0,0.0,0.0,skipped
42,6764.8894720077515,128,128,128,16384,3.6338794231414795,65.7882924079895,6.717779964208603,0.09751550601755159,1.0675204736180604,0.09338819493697612,7.462107118219137,0.02498267855734505,0.00018437500000000002,36.034812733531,12.858621138383562,0.0009306478573745383,4508.680143777603,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,11,5,16,81.58705193855157,50.0,0.0,0.0,50.0,7452745,184753,7267992,155489,50.0,58.333333333333336,41.666666666666664,507.52864718437195,accept (auto)
43,6839.560132741928,128,128,128,16384,3.7676503658294678,65.13282632827759,6.650434669107199,0.10271304011425797,1.0226315525360405,0.08520548661667252,7.387648344039917,0.026554432598339717,0.000183984375,35.35908893495798,12.361137871279354,0.0009266618775020231,4348.598837247197,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,8,22,80.94507506407909,37.5,0.0,0.0,62.5,7643792,194018,7449774,159070,0.0,0.0,0.0,0.0,skipped
44,6914.689481019974,128,128,128,16384,3.7254421710968018,71.3408191204071,6.571965962648392,0.09842623032573432,1.0363921523094177,0.0973886250576117,7.311895754188299,0.026160366529043227,0.00018359375,32.600699216127396,11.275604887114644,0.0009225760468628771,4397.867218853222,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,7,3,22,81.51764290755116,40.625,0.0,0.0,59.375,7841375,204321,7637054,163538,0.0,0.0,0.0,0.0,skipped
45,6985.765190124512,128,128,128,16384,3.8918371200561523,67.14222383499146,6.501340363174677,0.11008935319254796,1.0442790538072586,0.08086648691905148,7.224965859204531,0.025759026577754154,0.00018320312500000002,34.617503240704536,11.660655294922313,0.0009183916143733338,4209.837024156758,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,6,20,81.75808770668584,40.625,0.0,0.0,59.375,8036940,215164,7821776,167089,0.0,0.0,0.0,0.0,skipped
46,7058.4892818927765,128,128,128,16384,3.6533377170562744,69.03046083450317,6.431943755596876,0.09305100474363676,1.0153949656523764,0.07603497632925432,7.1527737230062485,0.025759394633661357,0.0001828125,35.12940000742674,12.40827567588197,0.0009141098590892632,4484.666151587438,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,5,24,79.43998639918395,28.125,0.0,0.0,71.875,8238324,226544,8011780,170874,0.0,0.0,0.0,0.0,skipped
47,7130.5120532512665,128,128,128,16384,3.6397104263305664,68.33966255187988,6.347171887755394,0.10667032021089518,1.007180443033576,0.08776231280051527,7.071476273238659,0.02349898015309924,0.00018242187500000002,34.0876397639513,12.399300860969976,0.0009097320898152035,4501.457006434932,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,6,24,80.35053380782918,37.5,0.0,0.0,62.5,8433731,238326,8195405,174493,0.0,0.0,0.0,0.0,skipped
48,7198.227411031723,128,128,128,16384,3.716764450073242,63.94577169418335,6.288591809570789,0.10271968950216703,1.0308941225521266,0.07643240662266106,6.996184479445219,0.0236562067652738,0.00018203125,32.444909080863,10.321607765250702,0.0009052596447042976,4408.135145523451,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,4,23,82.2557460780737,43.75,0.0,0.0,56.25,8628246,250743,8377503,177902,0.0,0.0,0.0,0.0,skipped
49,7687.905606031418,128,128,128,16384,3.5960006713867188,67.77169299125671,6.234955057501793,0.10462555930126566,1.0472315717488527,0.07620355619446398,6.928589899092913,0.021159603102374,0.000181640625,32.29389310628176,11.406974732748326,0.0009006938908492608,4556.172675485589,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,6,20,80.39933628318585,43.75,0.0,0.0,56.25,8817950,262474,8555476,181302,52.083333333333336,62.5,37.5,418.1161320209503,accept (auto)
50,7765.643535614014,128,128,128,16384,3.686896562576294,74.00719833374023,6.184176109731197,0.09398610642821309,1.0626764264889061,0.07715281238579591,6.861416757106781,0.020251786497796406,0.00018125000000000001,32.26826769113541,11.775813546662398,0.0008960362238645007,4443.845852987898,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,2,25,79.57935440484196,25.0,0.0,0.0,75.0,9021047,275470,8745577,184651,0.0,0.0,0.0,0.0,skipped
51,7840.547133684158,128,128,128,16384,3.4927492141723633,71.37045288085938,6.1406469233334064,0.0995365668807975,1.0292298896238208,0.06655085779114632,6.803655941039324,0.019537406618134336,0.000180859375,33.17405258119106,9.508783167754899,0.00089128806745952,4690.860693209641,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,79.77429149797571,28.125,0.0,0.0,71.875,9223594,288656,8934938,188177,0.0,0.0,0.0,0.0,skipped
52,7912.752904176712,128,128,128,16384,3.7876360416412354,68.37622332572937,6.114604216068983,0.1029455408051672,1.0081708929501474,0.07847175132303272,6.751835141330957,0.01897303772055628,0.00018046875000000002,32.39345419406891,9.657648067215035,0.0008864508730037308,4325.653209514973,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,5,24,80.10024535576586,37.5,0.0,0.0,62.5,9419178,301951,9117227,191517,0.0,0.0,0.0,0.0,skipped
53,7980.7492842674255,128,128,128,16384,3.4101979732513428,64.54626774787903,6.00710790976882,0.10370350988067396,1.0250173760578036,0.08478507582192467,6.682394802570343,0.022923552131166945,0.000180078125,33.45080491900444,10.21484701222902,0.0008815261190828145,4804.41315387306,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,8,19,84.75790316126451,53.125,0.0,0.0,46.875,9600006,314108,9285898,194565,0.0,0.0,0.0,0.0,skipped
54,8054.059717178345,128,128,128,16384,3.532698392868042,69.7382435798645,5.958699159324169,0.10988508852225082,1.0137215633876622,0.0821492990449145,6.61329148709774,0.0216816272754442,0.0001796875,32.337746635079384,10.717624356618137,0.0008765153110467625,4637.814547960476,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,5,23,82.4551920341394,31.25,0.0,0.0,68.75,9796347,327841,9468506,197898,0.0,0.0,0.0,0.0,skipped
55,8128.532188653946,128,128,128,16384,3.460463047027588,70.97135090827942,5.860035385936499,0.08828948875268015,1.0083603132516146,0.07199129663621527,6.536570884287357,0.025379547008869775,0.000179296875,32.0577480122447,10.007177969144767,0.0008714199805497353,4734.626487074688,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,5,24,82.16618075801749,43.75,0.0,0.0,56.25,9989660,341571,9648089,201997,0.0,0.0,0.0,0.0,skipped
56,8567.706674814224,128,128,128,16384,3.4118146896362305,69.50567483901978,5.820492602884769,0.11282944025514827,1.024832078255713,0.0792216616134694,6.453128550201654,0.023696333425604076,0.00017890625,30.134174145758152,9.755462365777639,0.0008662416850818827,4802.1365432795155,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,4,24,84.32557280118256,59.375,0.0,0.0,40.625,10182776,357054,9825722,206412,50.0,66.66666666666667,33.333333333333336,366.06713795661926,accept (auto)
57,8649.874051332474,128,128,128,16384,3.2516226768493652,73.64043426513672,5.75021018832922,0.10690270569031125,1.0271544186398387,0.0772710757314547,6.384529557079077,0.02068638292929081,0.00017851562500000002,30.470136284828186,9.538952599061616,0.0008609820074932642,5038.715013476026,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,81.3298969072165,37.5,0.0,0.0,62.5,10383215,372067,10011148,211296,0.0,0.0,0.0,0.0,skipped
